Score	q-val	Members
1.0	5.983870967741935	ZBTB44	CDKN2A
1.0	5.888888888888889	CDC27	MLL3
1.0	5.796875	FAM131C	CDC27
1.0	5.707692307692308	EPHA2	FRG1
1.0	5.621212121212121	C1orf43	CDKN2A
1.0	5.537313432835821	ATM	CDC27
1.0	5.455882352941177	KDR	CDC27
1.0	5.3768115942028984	NOTCH2	CDKN2A
1.0	5.3	YY1AP1	CDKN2A
1.0	5.225352112676056	PAXIP1	MUC5B
1.0	5.152777777777778	LAMA4	EPHA2
1.0	5.082191780821918	RABEP2	CDKN2A
1.0	5.013513513513513	SRPX2	EPHA2
1.0	4.946666666666666	RNF208	CDKN2A
1.0	4.881578947368421	CD59	CDKN2A
1.0	4.818181818181818	FNBP4	CDKN2A
1.0	4.756410256410256	BCL6B	CDKN2A
1.0	4.69620253164557	RAD54B	CDKN2A
1.0	4.6375	GHDC	CDC27
1.0	4.580246913580247	SPNS1	CDKN2A
1.0	4.524390243902439	CLCN4	CDKN2A
1.0	4.469879518072289	CLCN5	CDKN2A
1.0	4.416666666666667	PPARA	CDKN2A
1.0	4.364705882352941	HELQ	CDKN2A
1.0	4.313953488372093	ELF3	CDKN2A
1.0	4.264367816091954	ELF4	CDKN2A
1.0	4.215909090909091	ARSI	CDKN2A
1.0	4.168539325842697	UTP15	CDKN2A
1.0	4.122222222222222	NAP1L1	MLL3
1.0	4.076923076923077	ZNF12	CDC27
1.0	4.032608695652174	NFKB2	MLL3
1.0	3.989247311827957	PMVK	CDKN2A
1.0	3.9468085106382977	KHNYN	CDKN2A
1.0	3.905263157894737	ZNF16	CDKN2A
1.0	3.8645833333333335	DAXX	CDC27
1.0	3.8247422680412373	SPAG16	CDKN2A
1.0	3.7857142857142856	DNAJC16	CDC27
1.0	3.7474747474747474	ASH2L	CDKN2A
1.0	3.71	P4HA2	CDKN2A
1.0	3.6732673267326734	DNAJC11	CDC27
1.0	3.6372549019607843	BRD7	CDKN2A
1.0	3.6019417475728157	GUCY1A3	CDKN2A
1.0	3.5673076923076925	HSF4	CDKN2A
1.0	3.533333333333333	TMCO6	CDC27
1.0	3.5	PCDHB8	EPHA2
1.0	3.467289719626168	PRG4	EPHA2
1.0	3.435185185185185	UFD1L	CDKN2A
1.0	3.403669724770642	FAM35A	CDC27
1.0	3.3727272727272726	EXOSC4	CDKN2A
1.0	3.3423423423423424	SLC3A2	CDKN2A
1.0	3.3125	GBAP1	CDKN2A
1.0	3.2831858407079646	TP53	CDC27
1.0	3.254385964912281	HERC4	CDKN2A
1.0	3.226086956521739	ARHGEF11	CDKN2A
1.0	3.1982758620689653	CARD10	CDKN2A
1.0	3.1709401709401708	SENP3	CDC27
1.0	3.1440677966101696	CCND1	CDC27
1.0	3.1176470588235294	PFDN1	CDC27
1.0	3.091666666666667	ANKRD28	EPHA2
1.0	3.0661157024793386	PLEKHH3	CDC27
1.0	3.040983606557377	NUP205	CDC27
1.0	3.016260162601626	CPXM1	CDC27
1.0	2.9919354838709675	MTAP	CDC27
1.0	2.968	CAND1	CDC27
1.0	2.9444444444444446	WNT9A	CDKN2A
1.0	2.921259842519685	ADAM15	CDKN2A
1.0	2.8984375	PPP6C	CDKN2A
1.0	2.875968992248062	ZNF468	CDKN2A
1.0	2.853846153846154	FAM193A	EPHA2
1.0	2.83206106870229	FUT6	CDKN2A
1.0	2.8106060606060606	YPEL2	CDKN2A
1.0	2.789473684210526	CSF1	CDKN2A
1.0	2.7686567164179103	TFG	CDKN2A
1.0	2.748148148148148	NUFIP1	CDKN2A
1.0	2.7279411764705883	SLC19A3	EPHA2
1.0	2.708029197080292	ZNF175	CDKN2A
1.0	2.6884057971014492	HSH2D	CDKN2A
1.0	2.6690647482014387	ANKRD36	CDKN2A
1.0	2.65	FAM117B	CDKN2A
1.0	2.631205673758865	ZDHHC21	CDKN2A
1.0	2.612676056338028	PGBD1	CDC27
1.0	2.5944055944055946	RB1CC1	CDC27
1.0	2.576388888888889	COL6A3	CDKN2A
1.0	2.5586206896551724	EXOC4	CDC27
1.0	2.541095890410959	WDR13	CDKN2A
1.0	2.5238095238095237	LYPLAL1	CDKN2A
1.0	2.5067567567567566	MYO5B	CDC27
1.0	2.48993288590604	FAM127A	CDKN2A
1.0	2.473333333333333	THBS3	CDKN2A
1.0	2.456953642384106	RBM25	CDKN2A
1.0	2.4407894736842106	RASA1	EPHA2
1.0	2.4248366013071894	EIF4ENIF1	CDKN2A
1.0	2.409090909090909	FLRT3	CDKN2A
1.0	2.393548387096774	BRD2	CDKN2A
1.0	2.378205128205128	TTC14	CDKN2A
1.0	2.3630573248407645	DLGAP5	CDKN2A
1.0	2.348101265822785	SPHAR	CDKN2A
1.0	2.3333333333333335	ANKHD1	CDKN2A
1.0	2.31875	POLR3C	CDC27
1.0	2.3043478260869565	FZD5	CDKN2A
1.0	2.2901234567901234	APPL1	CDKN2A
1.0	2.276073619631902	MARCH6	CDKN2A
1.0	2.2621951219512195	BIRC2	CDC27
1.0	2.2484848484848485	LRRC49	CDKN2A
1.0	2.2349397590361444	LIM2	CDKN2A
1.0	2.2215568862275448	SDHB	CDC27
1.0	2.2083333333333335	DRAM2	CDKN2A
1.0	2.195266272189349	GANC	CDKN2A
1.0	2.1823529411764704	KCMF1	CDC27
1.0	2.1695906432748537	WDR26	CDKN2A
1.0	2.1569767441860463	RPS6KA2	CDKN2A
1.0	2.1445086705202314	STAB1	CDKN2A
1.0	2.132183908045977	ARAF	CDC27
1.0	2.12	ZBTB4	CDKN2A
1.0	2.1079545454545454	SECISBP2L	CDKN2A
1.0	2.096045197740113	DPM3	CDKN2A
1.0	2.0842696629213484	SSR2	CDKN2A
1.0	2.0726256983240225	DNM2	CDKN2A
1.0	2.061111111111111	SPATA20	CDC27
1.0	2.0497237569060776	ZNF583	CDKN2A
1.0	2.0384615384615383	MPZL2	CDKN2A
1.0	2.0273224043715845	TUFT1	CDC27
1.0	2.016304347826087	F13A1	CDKN2A
1.0	2.0054054054054054	FAM189B	CDKN2A
1.0	1.9946236559139785	BTRC	CDKN2A
1.0	1.9839572192513368	RBM15B	CDKN2A
1.0	1.9734042553191489	GNA12	CDKN2A
1.0	1.962962962962963	RBM5	CDKN2A
1.0	1.9526315789473685	LNX2	CDKN2A
1.0	1.942408376963351	INO80	CDKN2A
1.0	1.9322916666666667	BPHL	CDKN2A
1.0	1.922279792746114	IQGAP1	CDKN2A
1.0	1.9123711340206186	SLC7A7	CDKN2A
1.0	1.9025641025641025	CMBL	CDKN2A
1.0	1.8928571428571428	FAM73A	CDKN2A
1.0	1.883248730964467	AGAP6	CDKN2A
1.0	1.8737373737373737	MIOS	CDC27
1.0	1.864321608040201	CDKN2A	PBRM1
1.0	1.855	UNC5A	CDKN2A
1.0	1.845771144278607	MIER1	CDC27
1.0	1.8366336633663367	AAK1	CDC27
1.0	1.8275862068965518	SMARCD1	CDC27
1.0	1.8186274509803921	AKR7A2	CDC27
1.0	1.8097560975609757	AKR7A3	CDC27
1.0	1.8009708737864079	MYEOV	CDC27
1.0	1.7922705314009661	SLC25A26	CDKN2A
1.0	1.7836538461538463	LEPROT	CDKN2A
1.0	1.7751196172248804	MLL3	CDC27
1.0	1.7666666666666666	IFRD1	CDC27
1.0	1.7582938388625593	DNAJC2	EPHA2
1.0	1.75	MTUS1	CDC27
1.0	1.7417840375586855	SCAMP3	CDKN2A
1.0	1.733644859813084	C2CD2	EPHA2
1.0	1.7255813953488373	BST2	CDKN2A
1.0	1.7175925925925926	MLXIPL	CDC27
1.0	1.7096774193548387	MRGPRD	CDC27
1.0	1.701834862385321	DLL1	EPHA2
1.0	1.6940639269406392	ARID1A	MLL3
1.0	1.6863636363636363	YTHDF1	CDKN2A
1.0	1.6787330316742082	HLA-B	PBRM1
1.0	1.6711711711711712	PNPLA6	CDKN2A
1.0	1.663677130044843	ADRM1	CDKN2A
1.0	1.65625	SLC25A33	CDKN2A
1.0	1.6488888888888888	PRCC	CDKN2A
1.0	1.6415929203539823	SLC37A1	CDKN2A
1.0	1.6343612334801763	GTF2IRD1	CDKN2A
1.0	1.6271929824561404	SMARCA5	CDKN2A
1.0	1.6200873362445414	MGA	MLL3
1.0	1.6130434782608696	NEURL4	CDC27
1.0	1.606060606060606	NFE2L1	CDKN2A
1.0	1.5991379310344827	CLIP4	CDKN2A
1.0	1.592274678111588	SNX9	CDC27
1.0	1.5854700854700854	ARFGAP2	CDKN2A
1.0	1.578723404255319	CAV1	EPHA2
1.0	1.5720338983050848	B9D1	CDKN2A
1.0	1.5654008438818565	OTUD6B	CDC27
1.0	1.5588235294117647	TMEM216	CDKN2A
1.0	1.5523012552301256	IFITM3	CDC27
1.0	1.5458333333333334	PNPT1	CDKN2A
1.0	1.5394190871369295	DIAPH3	CDKN2A
1.0	1.5330578512396693	HDGF	CDC27
1.0	1.5267489711934157	LRRCC1	CDKN2A
1.0	1.5204918032786885	KEAP1	CDKN2A
1.0	1.5142857142857142	STIP1	CDKN2A
1.0	1.508130081300813	IL32	CDKN2A
1.0	1.5020242914979758	AGMAT	CDC27
1.0	1.4959677419354838	ZC3H6	CDKN2A
1.0	1.4899598393574298	FTH1	CDKN2A
1.0	1.484	ZC3H8	CDKN2A
1.0	1.4780876494023905	SLCO2A1	CDKN2A
1.0	1.4722222222222223	ALB	CDKN2A
1.0	1.466403162055336	ITGB8	CDC27
1.0	1.4606299212598426	GFM1	CDKN2A
1.0	1.4549019607843137	PPL	CDKN2A
1.0	1.44921875	ZNF598	CDKN2A
1.0	1.443579766536965	HCN3	CDKN2A
1.0	1.437984496124031	TRAF4	CDKN2A
1.0	1.4324324324324325	CUBN	CDKN2A
1.0	1.426923076923077	LPP	CDKN2A
1.0	1.421455938697318	HTT	MLL3
1.0	1.416030534351145	SMG7	CDKN2A
1.0	1.4106463878326996	RPGRIP1L	CDKN2A
1.0	1.4053030303030303	IREB2	CDKN2A
1.0	1.4	ZNF839	CDKN2A
1.0	1.394736842105263	SMG1	CDKN2A
1.0	1.3895131086142323	INTS12	CDKN2A
1.0	1.3843283582089552	MED13L	CDC27
1.0	1.379182156133829	SUGT1	CDC27
1.0	1.374074074074074	ABCB7	CDKN2A
1.0	1.3690036900369005	TXNDC11	CDKN2A
1.0	1.3639705882352942	SLC4A11	CDKN2A
1.0	1.358974358974359	R3HDM2	CDKN2A
1.0	1.354014598540146	HEATR2	CDKN2A
1.0	1.3490909090909091	TUBD1	CDKN2A
1.0	1.3442028985507246	WDR3	CDKN2A
1.0	1.339350180505415	GTDC1	CDC27
1.0	1.3345323741007193	SPTA1	CDC27
1.0	1.3297491039426523	KRCC1	CDC27
1.0	1.325	PIP4K2C	EPHA2
1.0	1.3202846975088969	MUC5B	BAP1
1.0	1.3156028368794326	RSC1A1	CDKN2A
1.0	1.3109540636042403	DCXR	BAP1
1.0	1.306338028169014	DDX52	CDKN2A
1.0	1.3017543859649123	SLC25A17	CDC27
1.0	1.2972027972027973	PIP4K2B	CDKN2A
1.0	1.2926829268292683	TPRN	CDKN2A
1.0	1.2881944444444444	NBN	EPHA2
1.0	1.2837370242214532	FOXK1	CDKN2A
1.0	1.2793103448275862	ATL1	CDC27
1.0	1.274914089347079	SLC45A1	CDC27
1.0	1.2705479452054795	BAP1	MUC5B
1.0	1.266211604095563	ZKSCAN2	CDKN2A
1.0	1.2619047619047619	PRMT3	CDKN2A
1.0	1.2576271186440677	MCM8	CDKN2A
1.0	1.2533783783783783	DDX60	CDKN2A
1.0	1.2491582491582491	CAMSAP1	CDC27
1.0	1.24496644295302	PSMD2	CDKN2A
1.0	1.2408026755852843	C11orf52	CDKN2A
1.0	1.2366666666666666	HIST3H2A	CDC27
1.0	1.2325581395348837	MSN	CDKN2A
1.0	1.228476821192053	ZNF721	CDKN2A
1.0	1.2244224422442245	LBR	CDKN2A
1.0	1.2203947368421053	KIAA0232	CDKN2A
1.0	1.2163934426229508	RAMP3	CDKN2A
1.0	1.2124183006535947	KIAA0907	CDKN2A
1.0	1.208469055374593	PRKCA	CDKN2A
1.0	1.2045454545454546	MAN1A2	CDKN2A
1.0	1.2006472491909386	SIGLEC10	CDKN2A
1.0	1.196774193548387	PADI2	CDKN2A
1.0	1.1929260450160772	STXBP2	CDKN2A
1.0	1.189102564102564	COQ9	CDKN2A
1.0	1.1853035143769968	PIGS	CDKN2A
1.0	1.1815286624203822	PIGR	CDKN2A
1.0	1.1777777777777778	IFI16	CDKN2A
1.0	1.1740506329113924	PBK	EPHA2
1.0	1.1703470031545742	KRTCAP2	CDKN2A
1.0	1.1666666666666667	XRCC6BP1	CDKN2A
1.0	1.1630094043887147	TYK2	CDKN2A
1.0	1.159375	TARBP1	EPHA2
1.0	1.1557632398753894	JOSD1	CDC27
1.0	1.1521739130434783	CRKL	CDC27
1.0	1.1486068111455108	ZMIZ2	CDC27
1.0	1.1450617283950617	NCOA4	CDKN2A
1.0	1.1415384615384616	PDCL	CDKN2A
1.0	1.138036809815951	UGT2B15	CDKN2A
1.0	1.1345565749235473	KDM6B	CDKN2A
1.0	1.1310975609756098	TM4SF4	CDKN2A
1.0	1.127659574468085	PHLPP1	CDKN2A
1.0	1.1242424242424243	CKS1B	CDC27
1.0	1.1208459214501512	GLTSCR1	CDKN2A
1.0	1.1174698795180722	APH1A	CDKN2A
1.0	1.1141141141141142	SAV1	CDC27
1.0	1.1107784431137724	RALGAPB	CDC27
1.0	1.1074626865671642	ADH6	CDKN2A
1.0	1.1041666666666667	GON4L	CDKN2A
1.0	1.1008902077151335	PALMD	CDKN2A
1.0	1.0976331360946745	SEC63	CDC27
1.0	1.0943952802359882	CDH5	CDC27
1.0	1.0911764705882352	DDHD1	CDKN2A
1.0	1.0879765395894427	CHD1L	CDKN2A
1.0	1.0847953216374269	TAP1	CDKN2A
1.0	1.0816326530612246	SEC22B	CDKN2A
1.0	1.0784883720930232	KRT3	CDKN2A
1.0	1.0753623188405796	GTF3C4	CDKN2A
1.0	1.0722543352601157	APC	CDKN2A
1.0	1.069164265129683	SLC39A1	CDKN2A
1.0	1.0660919540229885	GEMIN5	CDKN2A
1.0	1.0630372492836677	GTF3C3	CDKN2A
1.0	1.06	GBA	CDKN2A
1.0	1.056980056980057	GPS1	EPHA2
1.0	1.0539772727272727	INF2	CDKN2A
1.0	1.0509915014164306	PTPRC	CDKN2A
1.0	1.0480225988700564	ICA1	CDKN2A
1.0	1.0450704225352112	PTPRD	CDKN2A
1.0	1.0421348314606742	PTPRE	CDKN2A
1.0	1.0392156862745099	SNX29	CDC27
1.0	1.0363128491620113	NF2	CDKN2A
1.0	1.033426183844011	SLC12A2	CDC27
1.0	1.0305555555555554	NFASC	CDKN2A
1.0	1.0277008310249307	RUFY1	CDKN2A
1.0	1.0248618784530388	SMC5	CDKN2A
1.0	1.022038567493113	MAN1C1	EPHA2
1.0	1.0192307692307692	IRF9	CDC27
1.0	1.0164383561643835	PEX11B	CDC27
1.0	1.0136612021857923	RPRD2	CDKN2A
1.0	1.0108991825613078	IFIT5	CDKN2A
1.0	1.0081521739130435	THRAP3	CDKN2A
1.0	1.005420054200542	CSGALNACT2	CDKN2A
1.0	1.0027027027027027	UCKL1	CDKN2A
1.0	1.0	SNX31	CDC27
