Score	q-val	Members
1.0	1.6324844720496894	SAMD4A	KRAS
1.0	1.6224074074074073	TRIM41	TP53
1.0	1.6124539877300612	STIM2	KRAS
1.0	1.6026219512195121	ANKRD13A	KRAS
1.0	1.5929090909090908	TNS1	RIPK1
1.0	1.5833132530120482	ATP9A	ATP11A
1.0	1.5738323353293413	SMARCA1	KRAS
1.0	1.5644642857142856	RNF20	KRAS
1.0	1.5552071005917159	ANKFY1	TP53
1.0	1.5460588235294117	FBXO10	PLK1
1.0	1.537017543859649	FGD2	TP53
1.0	1.528081395348837	IFIH1	KRAS
1.0	1.5192485549132948	STK10	TP53
1.0	1.5105172413793102	TRRAP	TP53
1.0	1.5018857142857143	NAPB	KRAS
1.0	1.4933522727272726	ABCA1	PLXNA3
1.0	1.484915254237288	NHS	TP53
1.0	1.476573033707865	FBXW7	CDH11
1.0	1.4683240223463687	PTK2	KRAS
1.0	1.4601666666666666	TCERG1	PRKCA
1.0	1.452099447513812	ANGPTL2	TP53
1.0	1.444120879120879	TRAF5	TP53
1.0	1.4362295081967211	SLC30A9	KRAS
1.0	1.4284239130434782	AXIN1	TP53
1.0	1.4207027027027026	B4GALT5	TP53
1.0	1.4130645161290323	MUC2	TP53
1.0	1.4055080213903743	GABRE	KRAS
1.0	1.398031914893617	CFLAR	CDH11
1.0	1.3906349206349204	ZMYM2	KRAS
1.0	1.383315789473684	SMCHD1	TP53
1.0	1.3760732984293194	TRIP4	SF1
1.0	1.36890625	TTC21B	KRAS
1.0	1.3618134715025907	LPP	KRAS
1.0	1.3547938144329896	MYO1B	KRAS
1.0	1.3478461538461537	EPHX1	APC
1.0	1.3409693877551019	ABCB1	TP53
1.0	1.3341624365482232	HEATR1	TP53
1.0	1.3274242424242424	ATAD5	TP53
1.0	1.320753768844221	CARD6	PRKCA
1.0	1.31415	DOCK6	TP53
1.0	1.3076119402985074	UIMC1	KRAS
1.0	1.301138613861386	MPRIP	CDH11
1.0	1.2947290640394087	DDX58	TP53
1.0	1.2883823529411764	TBC1D24	KRAS
1.0	1.2820975609756098	PLK1	TP53
1.0	1.275873786407767	GTF2F1	TP53
1.0	1.269710144927536	ITGA7	TP53
1.0	1.2636057692307692	PLCG2	TP53
1.0	1.2575598086124402	DNMT1	CDH11
1.0	1.2515714285714286	ANTXR2	TP53
1.0	1.2456398104265403	WDR1	KRAS
1.0	1.239764150943396	NOMO1	CYP2S1
1.0	1.233943661971831	HDAC7	KRAS
1.0	1.2281775700934578	PLEKHA2	TP53
1.0	1.2224651162790696	SEC24B	DACT1
1.0	1.2168055555555555	OSBP	TP53
1.0	1.2111981566820276	CYP2S1	TP53
1.0	1.2056422018348623	DSTN	TP53
1.0	1.2001369863013698	KIF2C	CYP2S1
1.0	1.1946818181818182	RHOA	TP53
1.0	1.1892760180995474	CDK12	TP53
1.0	1.1839189189189188	DLG3	TP53
1.0	1.178609865470852	RANBP2	KRAS
1.0	1.1733482142857141	PRKCA	KRAS
1.0	1.1681333333333332	REV1	KRAS
1.0	1.1629646017699113	ZNF91	TP53
1.0	1.1578414096916299	CD3EAP	USP7
1.0	1.1527631578947368	PPM1D	TP53
1.0	1.1477292576419214	RIF1	KRAS
1.0	1.1427391304347825	ERN2	TP53
1.0	1.1377922077922078	NKIRAS2	TP53
1.0	1.1328879310344826	PRKD3	PRKCA
1.0	1.1280257510729612	SMARCAD1	COL18A1
1.0	1.123205128205128	ABLIM3	FOXO4
1.0	1.1184255319148935	PRKDC	TP53
1.0	1.113686440677966	EHBP1L1	KRAS
1.0	1.1089873417721519	SMUG1	XRCC4
1.0	1.1043277310924369	CHD9	TP53
1.0	1.0997071129707112	TNRC6C	KRAS
1.0	1.095125	SEC16A	TP53
1.0	1.0905809128630706	PRDM10	TP53
1.0	1.0860743801652892	CAMK2D	KRAS
1.0	1.0816049382716049	CHD1	FBXW7
1.0	1.0771721311475408	ODF2	TP53
1.0	1.0727755102040815	TNRC6B	APC
1.0	1.0684146341463414	NSUN2	KRAS
1.0	1.0640890688259108	APC	CDH11
1.0	1.0597983870967742	TCIRG1	TP53
1.0	1.0555421686746986	ALPK1	KRAS
1.0	1.05132	PTPRD	TP53
1.0	1.0471314741035855	PRR5L	KRAS
1.0	1.0429761904761905	SMC2	CDH11
1.0	1.0388537549407113	CADPS	FYN
1.0	1.034763779527559	RNF43	KRAS
1.0	1.0307058823529411	SYDE2	TP53
1.0	1.0266796875	ACE2	TP53
1.0	1.0226848249027236	JAK1	TP53
1.0	1.0187209302325582	SH3BP1	TP53
