Score	q-val	Members
1.0	4.425531914893617	CD63	TP53
1.0	4.333333333333333	ATM	TP53
1.0	4.244897959183674	RPE	TP53
1.0	4.16	LAMA3	KRAS
1.0	4.078431372549019	ATPBD4	ASTN2
1.0	4.0	ATP2A3	KRAS
1.0	3.9245283018867925	UBA2	KRAS
1.0	3.8518518518518516	MCPH1	ASTN2
1.0	3.7818181818181817	FTSJD2	ASTN2
1.0	3.7142857142857144	UTP20	TP53
1.0	3.6491228070175437	KLF4	TP53
1.0	3.586206896551724	ADAR	TP53
1.0	3.5254237288135593	SEPHS1	ASTN2
1.0	3.466666666666667	ELF3	ASTN2
1.0	3.4098360655737703	COPS5	ASTN2
1.0	3.3548387096774195	HIP1R	TP53
1.0	3.3015873015873014	TCOF1	L2HGDH
1.0	3.25	PDIA5	TP53
1.0	3.2	KCNK13	KRAS
1.0	3.1515151515151514	CD151	L2HGDH
1.0	3.1044776119402986	LZIC	ASTN2
1.0	3.0588235294117645	ZNF14	TP53
1.0	3.0144927536231885	TTLL3	L2HGDH
1.0	2.9714285714285715	DNAJC14	KRAS
1.0	2.9295774647887325	COPB1	TP53
1.0	2.888888888888889	ARHGAP11A	TP53
1.0	2.8493150684931505	DOCK11	KRAS
1.0	2.810810810810811	COL11A1	KRAS
1.0	2.7733333333333334	USP13	TP53
1.0	2.736842105263158	STX2	ASTN2
1.0	2.7012987012987013	FUNDC1	TP53
1.0	2.6666666666666665	TP53	XRCC4
1.0	2.632911392405063	ADNP	L2HGDH
1.0	2.6	SF1	TP53
1.0	2.567901234567901	ARHGEF15	TP53
1.0	2.5365853658536586	MXD1	L2HGDH
1.0	2.5060240963855422	ELMO1	KRAS
1.0	2.4761904761904763	ALG10B	TP53
1.0	2.447058823529412	ZNF480	KRAS
1.0	2.4186046511627906	TG	ASTN2
1.0	2.3908045977011496	BCMO1	KRAS
1.0	2.3636363636363638	PHLDB1	TP53
1.0	2.337078651685393	TFR2	TP53
1.0	2.311111111111111	CSF1	L2HGDH
1.0	2.2857142857142856	FPR3	KRAS
1.0	2.260869565217391	EDEM1	L2HGDH
1.0	2.236559139784946	GPHN	ASTN2
1.0	2.2127659574468086	PLEKHG1	TP53
1.0	2.1894736842105265	FAT4	TP53
1.0	2.1666666666666665	LANCL2	ASTN2
1.0	2.1443298969072164	RAB11B	ASTN2
1.0	2.122448979591837	UNK	TP53
1.0	2.101010101010101	UPF2	TP53
1.0	2.08	LRRC41	KRAS
1.0	2.0594059405940595	KIAA0564	ASTN2
1.0	2.0392156862745097	MXRA5	TP53
1.0	2.0194174757281553	ITPR1	TP53
1.0	2.0	FZD6	ASTN2
1.0	1.980952380952381	MAGIX	KRAS
1.0	1.9622641509433962	PHF14	ASTN2
1.0	1.9439252336448598	CDH17	TP53
1.0	1.9259259259259258	BLVRB	KRAS
1.0	1.908256880733945	CDH11	TP53
1.0	1.8909090909090909	GNA15	L2HGDH
1.0	1.8738738738738738	PLXNA3	KRAS
1.0	1.8571428571428572	GNA11	KRAS
1.0	1.8407079646017699	ZNF451	KRAS
1.0	1.8245614035087718	MMP7	TP53
1.0	1.808695652173913	CNOT1	TP53
1.0	1.793103448275862	SETX	ASTN2
1.0	1.7777777777777777	KLHL7	KRAS
1.0	1.7627118644067796	PUS7L	TP53
1.0	1.7478991596638656	DAB2	KRAS
1.0	1.7333333333333334	GSTM4	KRAS
1.0	1.71900826446281	ROBO1	ASTN2
1.0	1.7049180327868851	MIER3	KRAS
1.0	1.6910569105691058	RBM10	ASTN2
1.0	1.6774193548387097	MLL4	KRAS
1.0	1.664	STIM2	KRAS
1.0	1.6507936507936507	NRD1	ASTN2
1.0	1.6377952755905512	OGFRL1	ASTN2
1.0	1.625	TNS1	KRAS
1.0	1.6124031007751938	ATP9A	KRAS
1.0	1.6	RNF20	KRAS
1.0	1.5877862595419847	FBXO10	TP53
1.0	1.5757575757575757	IFIH1	KRAS
1.0	1.5639097744360901	STK10	TP53
1.0	1.5522388059701493	ITGB2	ASTN2
1.0	1.5407407407407407	ABCA1	L2HGDH
1.0	1.5294117647058822	ASTN2	L2HGDH
1.0	1.5182481751824817	KCNS3	ASTN2
1.0	1.5072463768115942	FBXW7	L2HGDH
1.0	1.4964028776978417	PTK2	KRAS
1.0	1.4857142857142858	ANKIB1	TP53
1.0	1.475177304964539	TRAF5	TP53
1.0	1.4647887323943662	HECTD1	ASTN2
1.0	1.4545454545454546	CFLAR	L2HGDH
1.0	1.4444444444444444	SMCHD1	TP53
1.0	1.4344827586206896	TAF6	ASTN2
1.0	1.4246575342465753	CCPG1	ASTN2
1.0	1.4149659863945578	MYO1B	KRAS
1.0	1.4054054054054055	LPP	KRAS
1.0	1.395973154362416	TTC21B	KRAS
1.0	1.3866666666666667	EPHX1	TP53
1.0	1.3774834437086092	ABCB1	TP53
1.0	1.368421052631579	KIAA2018	KRAS
1.0	1.3594771241830066	MPRIP	L2HGDH
1.0	1.3506493506493507	TBC1D24	KRAS
1.0	1.3419354838709678	C5orf15	ASTN2
1.0	1.3333333333333333	ITGA7	TP53
1.0	1.3248407643312101	WDR4	TP53
1.0	1.3164556962025316	DNMT1	L2HGDH
1.0	1.3081761006289307	HIVEP1	ASTN2
1.0	1.3	NOMO1	L2HGDH
1.0	1.2919254658385093	SEC24B	KRAS
1.0	1.2839506172839505	OSBP	TP53
1.0	1.2760736196319018	MLPH	TP53
1.0	1.2682926829268293	KIF2C	L2HGDH
1.0	1.2606060606060605	RANBP9	ASTN2
1.0	1.2530120481927711	ZNF407	L2HGDH
1.0	1.2455089820359282	RANBP2	KRAS
1.0	1.2380952380952381	DENND5B	ASTN2
1.0	1.2307692307692308	MDN1	KRAS
1.0	1.223529411764706	PRKCA	KRAS
1.0	1.2163742690058479	SOX13	ASTN2
1.0	1.2093023255813953	IFT80	TP53
1.0	1.2023121387283238	SGK3	ASTN2
1.0	1.1954022988505748	IPO8	ASTN2
1.0	1.1885714285714286	PRPF4	L2HGDH
1.0	1.1818181818181819	DAPK1	ASTN2
1.0	1.1751412429378532	CD3EAP	KRAS
1.0	1.1685393258426966	MAN2A1	TP53
1.0	1.1620111731843576	EML1	ASTN2
1.0	1.1555555555555554	IPO4	TP53
1.0	1.149171270718232	SNRNP200	KRAS
1.0	1.1428571428571428	PRKD3	L2HGDH
1.0	1.1366120218579234	TRAPPC10	TP53
1.0	1.1304347826086956	DPF2	ASTN2
1.0	1.1243243243243244	FRYL	KRAS
1.0	1.118279569892473	ABLIM3	KRAS
1.0	1.1122994652406417	C17orf42	TP53
1.0	1.1063829787234043	EHBP1L1	KRAS
1.0	1.1005291005291005	SMUG1	L2HGDH
1.0	1.0947368421052632	CALCOCO1	ASTN2
1.0	1.0890052356020943	CENPB	ASTN2
1.0	1.0833333333333333	CAMK2D	KRAS
1.0	1.077720207253886	CHD1	KRAS
1.0	1.0721649484536082	TNRC6B	TP53
1.0	1.0666666666666667	NSUN2	KRAS
1.0	1.0612244897959184	APC	XRCC4
1.0	1.0558375634517767	TCIRG1	TP53
1.0	1.0505050505050506	ALPK1	KRAS
1.0	1.0452261306532664	C5orf51	TP53
1.0	1.04	CENPF	ASTN2
1.0	1.0348258706467661	PRR5L	KRAS
1.0	1.0297029702970297	SMC2	L2HGDH
1.0	1.0246305418719213	COL5A2	ASTN2
1.0	1.0196078431372548	CADPS	KRAS
1.0	1.0146341463414634	PRLR	ASTN2
1.0	1.0097087378640777	L2HGDH	ASTN2
1.0	1.0048309178743962	NFIC	ASTN2
1.0	1.0	MUC17	ASTN2
