Score	q-val	Members
1.0	10.638297872340425	CKLF	BAP1
1.0	10.416666666666666	TCF4	BAP1
1.0	10.204081632653061	RPS21	BAP1
1.0	10.0	SLC28A1	BAP1
1.0	9.803921568627452	KIF3A	CDC27
1.0	9.615384615384615	SPHK2	BAP1
1.0	9.433962264150944	MAP2K1	BAP1
1.0	9.25925925925926	PPFIBP1	BAP1
1.0	9.090909090909092	ATM	CDC27
1.0	8.928571428571429	FNBP4	CDC27
1.0	8.771929824561404	GHDC	BAP1
1.0	8.620689655172415	SMURF1	CDC27
1.0	8.474576271186441	SPNS1	BAP1
1.0	8.333333333333334	LIMA1	BAP1
1.0	8.19672131147541	ELF3	CDC27
1.0	8.064516129032258	SLC20A2	BAP1
1.0	7.936507936507937	ELF4	BAP1
1.0	7.8125	NAP1L1	BAP1
1.0	7.6923076923076925	ZNF12	CDC27
1.0	7.575757575757576	PDIA4	BAP1
1.0	7.462686567164179	KHNYN	CDC27
1.0	7.352941176470588	ZNF16	MLL3
1.0	7.246376811594203	DAXX	BAP1
1.0	7.142857142857143	SPAG16	CDC27
1.0	7.042253521126761	P4HA2	BAP1
1.0	6.944444444444445	BRD7	BAP1
1.0	6.8493150684931505	GUCY1A3	BAP1
1.0	6.756756756756757	HSF4	BAP1
1.0	6.666666666666667	TMCO6	BAP1
1.0	6.578947368421052	STX3	BAP1
1.0	6.4935064935064934	KIAA1841	BAP1
1.0	6.410256410256411	ZDHHC6	MLL3
1.0	6.329113924050633	EXOSC4	BAP1
1.0	6.25	TP53	BAP1
1.0	6.172839506172839	SLC3A2	BAP1
1.0	6.097560975609756	CFTR	BAP1
1.0	6.024096385542169	MTRR	BAP1
1.0	5.9523809523809526	CARD10	MLL3
1.0	5.882352941176471	ARHGEF11	BAP1
1.0	5.813953488372093	PFDN1	BAP1
1.0	5.747126436781609	CCDC109B	BAP1
1.0	5.681818181818182	PLEKHH3	BAP1
1.0	5.617977528089888	NUP205	BAP1
1.0	5.555555555555555	CPXM1	CDC27
1.0	5.4945054945054945	THOC7	BAP1
1.0	5.434782608695652	CAND1	BAP1
1.0	5.376344086021505	WNT9A	BAP1
1.0	5.319148936170213	TRUB1	BAP1
1.0	5.2631578947368425	ZNF468	BAP1
1.0	5.208333333333333	CSF1	BAP1
1.0	5.154639175257732	NUFIP1	BAP1
1.0	5.1020408163265305	ZNF175	BAP1
1.0	5.05050505050505	WDR19	BAP1
1.0	5.0	C3orf52	BAP1
1.0	4.9504950495049505	REXO4	CDC27
1.0	4.901960784313726	COL6A3	HLA-B
1.0	4.854368932038835	EXOC4	BAP1
1.0	4.8076923076923075	WDR13	BAP1
1.0	4.761904761904762	LYPLAL1	MLL3
1.0	4.716981132075472	PCSK6	BAP1
1.0	4.672897196261682	RASA1	BAP1
1.0	4.62962962962963	FLRT3	MLL3
1.0	4.587155963302752	BRD2	PBRM1
1.0	4.545454545454546	TTC14	CDC27
1.0	4.504504504504505	ANKHD1	MLL3
1.0	4.464285714285714	APPL1	CDC27
1.0	4.424778761061947	MARCH6	BAP1
1.0	4.385964912280702	LRRC49	BAP1
1.0	4.3478260869565215	TMPRSS6	BAP1
1.0	4.310344827586207	LIM2	MLL3
1.0	4.273504273504273	GANC	CDC27
1.0	4.237288135593221	KCMF1	BAP1
1.0	4.201680672268908	WDR26	BAP1
1.0	4.166666666666667	RPS6KA2	CDC27
1.0	4.132231404958677	STAB1	BAP1
1.0	4.098360655737705	ARAF	CDC27
1.0	4.065040650406504	ZBTB4	BAP1
1.0	4.032258064516129	SECISBP2L	BAP1
1.0	4.0	DNM2	BAP1
1.0	3.9682539682539684	SPATA20	CDC27
1.0	3.937007874015748	MPZL2	BAP1
1.0	3.90625	ZNF583	MLL3
1.0	3.875968992248062	LMO2	BAP1
1.0	3.8461538461538463	RBM15B	BAP1
1.0	3.816793893129771	BTRC	BAP1
1.0	3.787878787878788	GNA12	BAP1
1.0	3.7593984962406015	LNX2	BAP1
1.0	3.7313432835820897	RBM5	BAP1
1.0	3.7037037037037037	INO80	BAP1
1.0	3.676470588235294	PDE3B	MLL3
1.0	3.6496350364963503	OSGIN2	MLL3
1.0	3.6231884057971016	BPHL	BAP1
1.0	3.597122302158273	IQGAP1	BAP1
1.0	3.5714285714285716	CMBL	BAP1
1.0	3.5460992907801416	SLC7A7	BAP1
1.0	3.5211267605633805	AGAP6	BAP1
1.0	3.4965034965034967	CDKN2A	CDC27
1.0	3.4722222222222223	MIER1	BAP1
1.0	3.4482758620689653	UNC5A	MLL3
1.0	3.4246575342465753	AAK1	CDC27
1.0	3.401360544217687	SMARCD1	CDC27
1.0	3.3783783783783785	PUM1	BAP1
1.0	3.3557046979865772	MYEOV	BAP1
1.0	3.3333333333333335	DNAJC2	BAP1
1.0	3.3112582781456954	HMGCL	CDC27
1.0	3.289473684210526	MTUS1	BAP1
1.0	3.2679738562091503	ZNF449	BAP1
1.0	3.2467532467532467	BST2	BAP1
1.0	3.225806451612903	ENC1	BAP1
1.0	3.2051282051282053	RBL1	CDC27
1.0	3.1847133757961785	NRD1	BAP1
1.0	3.1645569620253164	ARID1A	MLL3
1.0	3.1446540880503147	DLL1	BAP1
1.0	3.125	HLA-B	PBRM1
1.0	3.1055900621118013	ARID1B	CDC27
1.0	3.0864197530864197	YTHDF1	BAP1
1.0	3.067484662576687	PNPLA6	BAP1
1.0	3.048780487804878	PRCC	BAP1
1.0	3.0303030303030303	SMARCA5	BAP1
1.0	3.0120481927710845	MGA	MLL3
1.0	2.9940119760479043	NFE2L1	BAP1
1.0	2.9761904761904763	NEURL4	BAP1
1.0	2.9585798816568047	ARFGAP2	CDC27
1.0	2.9411764705882355	ACHE	BAP1
1.0	2.9239766081871346	HDLBP	MLL3
1.0	2.9069767441860463	IFITM3	CDC27
1.0	2.8901734104046244	TMEM216	BAP1
1.0	2.8735632183908044	OTUD6B	BAP1
1.0	2.857142857142857	LRRCC1	BAP1
1.0	2.840909090909091	IL32	BAP1
1.0	2.824858757062147	STIP1	BAP1
1.0	2.808988764044944	SLCO2A1	MLL3
1.0	2.793296089385475	DYRK4	BAP1
1.0	2.7777777777777777	ZNF598	BAP1
1.0	2.7624309392265194	TRAF4	BAP1
1.0	2.7472527472527473	FGD4	BAP1
1.0	2.73224043715847	VAV3	BAP1
1.0	2.717391304347826	TAF3	MLL3
1.0	2.7027027027027026	ABCB8	BAP1
1.0	2.6881720430107525	CUBN	BAP1
1.0	2.6737967914438503	SMG7	BAP1
1.0	2.6595744680851063	IREB2	CDC27
1.0	2.6455026455026456	SMG1	BAP1
1.0	2.6315789473684212	ABCB7	BAP1
1.0	2.6178010471204187	DNMBP	BAP1
1.0	2.6041666666666665	DDX56	BAP1
1.0	2.5906735751295336	R3HDM2	BAP1
1.0	2.577319587628866	PLK3	BAP1
1.0	2.5641025641025643	TSC2	PBRM1
1.0	2.5510204081632653	TUBD1	BAP1
1.0	2.5380710659898478	SPTA1	BAP1
1.0	2.525252525252525	KRCC1	CDC27
1.0	2.512562814070352	DDX52	BAP1
1.0	2.5	KIF22	CDC27
1.0	2.487562189054726	NBN	BAP1
1.0	2.4752475247524752	CYB5R2	BAP1
1.0	2.4630541871921183	HEXA	BAP1
1.0	2.450980392156863	BAP1	MUC5B
1.0	2.4390243902439024	DPH2	BAP1
1.0	2.4271844660194173	ZKSCAN2	BAP1
1.0	2.4154589371980677	HLA-DMA	CDC27
1.0	2.4038461538461537	RPS3	BAP1
1.0	2.3923444976076556	PRMT3	BAP1
1.0	2.380952380952381	DDX60	BAP1
1.0	2.3696682464454977	RTF1	BAP1
1.0	2.358490566037736	ZNF407	CDC27
1.0	2.347417840375587	HIST3H2A	CDC27
1.0	2.336448598130841	ANO6	BAP1
1.0	2.3255813953488373	LBR	MLL3
1.0	2.314814814814815	ZCCHC3	BAP1
1.0	2.304147465437788	MAN1A2	BAP1
1.0	2.293577981651376	SIGLEC10	BAP1
1.0	2.2831050228310503	PADI2	BAP1
1.0	2.272727272727273	STXBP2	BAP1
1.0	2.262443438914027	IFI16	BAP1
1.0	2.2522522522522523	PCDH7	BAP1
1.0	2.242152466367713	PBK	BAP1
1.0	2.232142857142857	TARBP1	BAP1
1.0	2.2222222222222223	PPM1G	CDC27
1.0	2.2123893805309733	RFWD3	BAP1
1.0	2.202643171806167	NCOA4	BAP1
1.0	2.192982456140351	IPO5	CDC27
1.0	2.183406113537118	UGT2B15	BAP1
1.0	2.1739130434782608	KDM6B	BAP1
1.0	2.1645021645021645	TM4SF4	BAP1
1.0	2.1551724137931036	EPN2	CDC27
1.0	2.1459227467811157	PHLPP1	BAP1
1.0	2.1367521367521367	APH1A	MLL3
1.0	2.127659574468085	SAV1	BAP1
1.0	2.1186440677966103	ADH6	BAP1
1.0	2.109704641350211	HIATL1	BAP1
1.0	2.100840336134454	ATP5G2	BAP1
1.0	2.092050209205021	ESYT2	BAP1
1.0	2.0833333333333335	SEC63	BAP1
1.0	2.074688796680498	CDH5	BAP1
1.0	2.0661157024793386	APLP2	BAP1
1.0	2.05761316872428	CHD1L	BAP1
1.0	2.0491803278688523	CHD2	BAP1
1.0	2.0408163265306123	SNX21	MLL3
1.0	2.032520325203252	SEC22B	BAP1
1.0	2.0242914979757085	PAFAH1B2	BAP1
1.0	2.0161290322580645	FIBIN	BAP1
1.0	2.0080321285140563	NSUN2	BAP1
1.0	2.0	SCNN1A	BAP1
1.0	1.9920318725099602	GTF3C4	BAP1
1.0	1.9841269841269842	GTF3C3	MLL3
1.0	1.976284584980237	SNX29	CDC27
1.0	1.968503937007874	NF2	CDC27
1.0	1.9607843137254901	SLC12A2	BAP1
1.0	1.953125	PSAP	BAP1
1.0	1.9455252918287937	SNX25	BAP1
1.0	1.937984496124031	SMC5	BAP1
1.0	1.9305019305019304	C17orf53	BAP1
1.0	1.9230769230769231	BAD	MLL3
1.0	1.9157088122605364	MAN1C1	BAP1
1.0	1.9083969465648856	SMC3	BAP1
1.0	1.9011406844106464	TMEM55A	BAP1
1.0	1.893939393939394	PEX11B	CDC27
1.0	1.8867924528301887	IFIT5	BAP1
1.0	1.8796992481203008	UCKL1	BAP1
1.0	1.8726591760299625	SNX31	BAP1
1.0	1.8656716417910448	S100A4	BAP1
1.0	1.858736059479554	SLC36A1	CDC27
1.0	1.8518518518518519	SNCG	CDC27
1.0	1.845018450184502	VAPB	CDC27
1.0	1.838235294117647	GPR124	BAP1
1.0	1.8315018315018314	FAM105A	MLL3
1.0	1.8248175182481752	APOB	BAP1
1.0	1.8181818181818181	GBF1	BAP1
1.0	1.8115942028985508	PLOD2	BAP1
1.0	1.8050541516245486	WWP2	BAP1
1.0	1.7985611510791366	GXYLT1	BAP1
1.0	1.7921146953405018	CREB3L4	BAP1
1.0	1.7857142857142858	C9orf72	BAP1
1.0	1.7793594306049823	CLNS1A	BAP1
1.0	1.7730496453900708	RNF220	BAP1
1.0	1.7667844522968197	POLE	PBRM1
1.0	1.7605633802816902	ALDH16A1	BAP1
1.0	1.7543859649122806	BTN3A1	BAP1
1.0	1.7482517482517483	PDGFRB	BAP1
1.0	1.7421602787456445	PDE4DIP	BAP1
1.0	1.7361111111111112	MRPL48	BAP1
1.0	1.7301038062283738	GIGYF2	BAP1
1.0	1.7241379310344827	MTFMT	BAP1
1.0	1.7182130584192439	KIAA0947	BAP1
1.0	1.7123287671232876	GLG1	BAP1
1.0	1.7064846416382253	SLC2A10	BAP1
1.0	1.7006802721088434	STK11IP	CDC27
1.0	1.694915254237288	CHEK2	CDC27
1.0	1.6891891891891893	MOV10	BAP1
1.0	1.6835016835016836	NOM1	BAP1
1.0	1.6778523489932886	KRAS	BAP1
1.0	1.6722408026755853	FRG1	PBRM1
1.0	1.6666666666666667	HTATSF1	BAP1
1.0	1.6611295681063123	IDH2	BAP1
1.0	1.6556291390728477	PBRM1	CDC27
1.0	1.6501650165016502	IDH1	BAP1
1.0	1.644736842105263	BCOR	BAP1
1.0	1.639344262295082	OLFM2	BAP1
1.0	1.6339869281045751	OSBPL3	BAP1
1.0	1.6286644951140066	TP53BP1	BAP1
1.0	1.6233766233766234	FBXO2	BAP1
1.0	1.6181229773462784	CDC27	MLL3
1.0	1.6129032258064515	ZBTB44	BAP1
1.0	1.607717041800643	PTPN12	BAP1
1.0	1.6025641025641026	EPHA2	BAP1
1.0	1.597444089456869	KDR	BAP1
1.0	1.5923566878980893	NOTCH2	BAP1
1.0	1.5873015873015872	LAMA4	BAP1
1.0	1.5822784810126582	PAXIP1	MUC5B
1.0	1.5772870662460567	YY1AP1	BAP1
1.0	1.5723270440251573	RABEP2	BAP1
1.0	1.567398119122257	SRPX2	BAP1
1.0	1.5625	RNF208	BAP1
1.0	1.557632398753894	ATP2A3	BAP1
1.0	1.5527950310559007	CD59	BAP1
1.0	1.5479876160990713	BCL6B	BAP1
1.0	1.5432098765432098	GRK5	BAP1
1.0	1.5384615384615385	CLCN4	BAP1
1.0	1.5337423312883436	CLCN5	BAP1
1.0	1.529051987767584	PPARA	BAP1
1.0	1.524390243902439	HELQ	BAP1
1.0	1.5197568389057752	ARSI	MLL3
1.0	1.5151515151515151	UTP15	BAP1
1.0	1.5105740181268883	NFKB2	BAP1
1.0	1.5060240963855422	ASH2L	BAP1
1.0	1.5015015015015014	DNAJC11	BAP1
1.0	1.4970059880239521	ATP5O	BAP1
1.0	1.492537313432836	DOCK10	CDC27
1.0	1.4880952380952381	SARDH	BAP1
1.0	1.4836795252225519	AGAP2	CDC27
1.0	1.4792899408284024	DNAJC19	BAP1
1.0	1.4749262536873156	PCDHB8	BAP1
1.0	1.4705882352941178	PRG4	MLL3
1.0	1.466275659824047	UFD1L	BAP1
1.0	1.4619883040935673	FAM35A	CDC27
1.0	1.4577259475218658	HERC4	BAP1
1.0	1.4534883720930232	SENP3	BAP1
1.0	1.4492753623188406	ANKRD28	BAP1
1.0	1.4450867052023122	NOL12	CDC27
1.0	1.440922190201729	PPP6C	BAP1
1.0	1.4367816091954022	YPEL2	BAP1
1.0	1.4326647564469914	FUT6	BAP1
1.0	1.4285714285714286	FAM193A	BAP1
1.0	1.4245014245014245	THAP5	MLL3
1.0	1.4204545454545454	TFG	BAP1
1.0	1.4164305949008498	SLC19A3	BAP1
1.0	1.4124293785310735	HSH2D	HLA-B
1.0	1.408450704225352	ANKRD36	BAP1
1.0	1.404494382022472	STAT6	BAP1
1.0	1.4005602240896358	FAM117B	MLL3
1.0	1.3966480446927374	ZDHHC21	MLL3
1.0	1.392757660167131	PGBD1	CDC27
1.0	1.3888888888888888	MORC3	BAP1
1.0	1.3850415512465375	RB1CC1	BAP1
1.0	1.3812154696132597	PRKAA2	CDC27
1.0	1.3774104683195592	RBM25	CDC27
1.0	1.3736263736263736	FAM127A	BAP1
1.0	1.36986301369863	MYO5B	BAP1
1.0	1.366120218579235	EIF4ENIF1	BAP1
1.0	1.3623978201634876	DLGAP5	BAP1
1.0	1.358695652173913	HSPG2	BAP1
1.0	1.3550135501355014	BIRC6	BAP1
1.0	1.3513513513513513	SPHAR	BAP1
1.0	1.3477088948787062	FZD5	BAP1
1.0	1.3440860215053763	POLR3C	CDC27
1.0	1.3404825737265416	BIRC2	CDC27
1.0	1.3368983957219251	POLR3E	BAP1
1.0	1.3333333333333333	DRAM2	BAP1
1.0	1.3297872340425532	PYGB	BAP1
1.0	1.3262599469496021	PLXNA3	BAP1
1.0	1.3227513227513228	TUFT1	BAP1
1.0	1.3192612137203166	F13A1	BAP1
1.0	1.3157894736842106	ZNF821	BAP1
1.0	1.3123359580052494	TLR1	BAP1
1.0	1.3089005235602094	DSE	BAP1
1.0	1.3054830287206267	TSNARE1	BAP1
1.0	1.3020833333333333	FAM73A	BAP1
1.0	1.2987012987012987	MIOS	BAP1
1.0	1.2953367875647668	RBMS2	BAP1
1.0	1.2919896640826873	PDGFD	BAP1
1.0	1.288659793814433	SLC25A26	BAP1
1.0	1.2853470437017995	LEPROT	BAP1
1.0	1.2820512820512822	MLL3	CDC27
1.0	1.278772378516624	IFRD1	CDC27
1.0	1.2755102040816326	C2CD2	BAP1
1.0	1.272264631043257	EFTUD2	BAP1
1.0	1.2690355329949239	MLXIPL	BAP1
1.0	1.2658227848101267	NPEPPS	BAP1
1.0	1.2626262626262625	ADRM1	BAP1
1.0	1.2594458438287153	SLC25A33	CDC27
1.0	1.256281407035176	SLC37A1	BAP1
1.0	1.2531328320802004	GTF2IRD1	BAP1
1.0	1.25	CLIP4	MLL3
1.0	1.2468827930174564	MVP	CDC27
1.0	1.243781094527363	GPN2	CDC27
1.0	1.2406947890818858	SNX9	CDC27
1.0	1.2376237623762376	CAV1	BAP1
1.0	1.2345679012345678	MVD	BAP1
1.0	1.2315270935960592	B9D1	BAP1
1.0	1.2285012285012284	PNPT1	MLL3
1.0	1.2254901960784315	DIAPH3	MLL3
1.0	1.2224938875305624	HDGF	CDC27
1.0	1.2195121951219512	KEAP1	BAP1
1.0	1.2165450121654502	ZC3H6	BAP1
1.0	1.2135922330097086	FTH1	HLA-B
1.0	1.2106537530266344	ZC3H8	BAP1
1.0	1.2077294685990339	CSE1L	MLL3
1.0	1.2048192771084338	ALB	BAP1
1.0	1.2019230769230769	ITGB8	CDC27
1.0	1.1990407673860912	GFM1	MLL3
1.0	1.1961722488038278	PPL	BAP1
1.0	1.1933174224343674	LPP	BAP1
1.0	1.1904761904761905	HTT	BAP1
1.0	1.187648456057007	CKAP4	CDC27
1.0	1.1848341232227488	RPGRIP1L	BAP1
1.0	1.1820330969267139	ZNF839	MLL3
1.0	1.179245283018868	INTS12	BAP1
1.0	1.1764705882352942	SUGT1	CDC27
1.0	1.1737089201877935	MED13L	BAP1
1.0	1.17096018735363	TXNDC11	BAP1
1.0	1.1682242990654206	SLC4A11	BAP1
1.0	1.1655011655011656	HEATR2	BAP1
1.0	1.1627906976744187	WDR3	BAP1
1.0	1.160092807424594	GTDC1	CDC27
1.0	1.1574074074074074	PIP4K2C	BAP1
1.0	1.1547344110854503	MUC5B	BAP1
1.0	1.152073732718894	RSC1A1	CDC27
1.0	1.1494252873563218	DCXR	BAP1
1.0	1.146788990825688	PIP4K2B	MLL3
1.0	1.1441647597254005	SLC25A17	BAP1
1.0	1.1415525114155252	TPRN	MLL3
1.0	1.1389521640091116	HSP90AB1	BAP1
1.0	1.1363636363636365	FOXK1	BAP1
1.0	1.1337868480725624	MCM8	BAP1
1.0	1.1312217194570136	ARHGAP5	MLL3
1.0	1.1286681715575622	CAMSAP1	CDC27
1.0	1.1261261261261262	PXMP4	BAP1
1.0	1.1235955056179776	PSMD2	BAP1
1.0	1.1210762331838564	C11orf52	BAP1
1.0	1.1185682326621924	ZYX	MLL3
1.0	1.1160714285714286	MSN	BAP1
1.0	1.1135857461024499	ZNF721	BAP1
1.0	1.1111111111111112	KIAA0232	BAP1
1.0	1.1086474501108647	TTC39A	BAP1
1.0	1.1061946902654867	RAMP3	BAP1
1.0	1.1037527593818985	KIAA0907	BAP1
1.0	1.1013215859030836	PRKCA	BAP1
1.0	1.098901098901099	SQRDL	BAP1
1.0	1.0964912280701755	COQ9	BAP1
1.0	1.0940919037199124	PIGS	BAP1
1.0	1.091703056768559	PIGR	BAP1
1.0	1.0893246187363834	XRCC6BP1	BAP1
1.0	1.0869565217391304	TYK2	CDC27
1.0	1.0845986984815619	JOSD1	CDC27
1.0	1.0822510822510822	CRKL	BAP1
1.0	1.079913606911447	ZMIZ2	CDC27
1.0	1.0775862068965518	TMEM69	BAP1
1.0	1.075268817204301	PDCL	BAP1
1.0	1.0729613733905579	MDM2	BAP1
1.0	1.0706638115631693	ICOSLG	CDC27
1.0	1.0683760683760684	CKS1B	BAP1
1.0	1.0660980810234542	GLTSCR1	BAP1
1.0	1.0638297872340425	RALGAPB	BAP1
1.0	1.0615711252653928	GON4L	BAP1
1.0	1.0593220338983051	PALMD	MLL3
1.0	1.0570824524312896	DDHD1	BAP1
1.0	1.0548523206751055	TAP1	BAP1
1.0	1.0526315789473684	KRT8	BAP1
1.0	1.050420168067227	KRT3	CDC27
1.0	1.0482180293501049	SLC39A6	BAP1
1.0	1.0460251046025104	TNPO2	BAP1
1.0	1.0438413361169103	SLC39A4	BAP1
1.0	1.0416666666666667	PHF20L1	BAP1
1.0	1.0395010395010396	ENOSF1	BAP1
1.0	1.037344398340249	APC	BAP1
1.0	1.0351966873706004	GEMIN5	BAP1
1.0	1.0330578512396693	GPS1	MLL3
1.0	1.0309278350515463	INF2	BAP1
1.0	1.02880658436214	PTPRC	BAP1
1.0	1.0266940451745379	PTPRD	BAP1
1.0	1.0245901639344261	ICA1	BAP1
1.0	1.0224948875255624	SP140L	BAP1
1.0	1.0204081632653061	PTPRE	BAP1
1.0	1.0183299389002036	PTPRA	BAP1
1.0	1.016260162601626	UBE4B	BAP1
1.0	1.0141987829614605	NFASC	MLL3
1.0	1.0121457489878543	RUFY1	CDC27
1.0	1.0101010101010102	IRF9	CDC27
1.0	1.0080645161290323	RPRD2	BAP1
1.0	1.0060362173038229	CSGALNACT2	BAP1
1.0	1.0040160642570282	THRAP3	MLL3
1.0	1.002004008016032	TRPC4AP	BAP1
1.0	1.0	MGST1	BAP1
